"",gene_symbol,GSM2715271,GSM2715272,GSM2715273,GSM2715274,GSM2715275,GSM2715276,GSM2715277,GSM2715278,GSM2715279
ENSG00000231889,TRAF3IP2-AS1,1.0181,0,0,1.0075,1.0303,0,2.0868,2.0579,0
ENSG00000231890,DARS-AS1,0,0.9521,1.0267,0.9845,0,0,2.0877,0,1.0414
ENSG00000231908,IDH1-AS1,0,0,0,0,0,0,0,0,0
ENSG00000231918,LOC730100,0,0,0,0,0,0,0,0,0
ENSG00000231920,NEBL-AS1,0,0,0,0,0,0,0,0,0
ENSG00000231924,PSG1,0,0,0,0,0,0,0,0,0
ENSG00000231925,TAPBP,0.1224,0,23.2719,0,0.3494,0,11.0958,9.4905,18.5449
ENSG00000231934,LINC01598,0,0,0,0,0,0,0,0,0
ENSG00000231939,HLA-DQB1,0,0,0,0,0,0,0,0,0
ENSG00000231943,PGM5P3-AS1,0,0,0,0,0,1.4453,0,0,0.5158
ENSG00000231944,PHKA1-AS1,0,0,0,0,0,0,1.0478,0,0
ENSG00000231945,VARS,0,0,1.5802,0,4.7519,0,8.5711,1.8221,7.1178
ENSG00000231948,HS1BP3-IT1,0,0,0,0,0,0,0,0,0
ENSG00000231963,PABPC1L2B-AS1,0,0,0,0,0,0,0,0,0
ENSG00000231964,LOC102724323,0,0,0,0,0,0,0,0,0
ENSG00000231968,UBD,0.3224,0.1626,0,0.4932,0,0.1632,0,0,1.0292
ENSG00000231969,LOC101929231,0,0,0,0,0,0,4.1629,1.013,0
ENSG00000231974,APOM,1.2672,0,1.1902,0,0,0.1616,0.6828,3.0783,0
ENSG00000231975,MCCD1,0,0,0,0,0,0,0,0,0
ENSG00000231987,LINC01787,0,0,0,0,0,0,0,0,0
ENSG00000231989,PPP1R2P3,0,0,0,0,0,0,0,0,0
ENSG00000231990,LOC101928014,0,0,0,0,0,0,0,0,0
ENSG00000231999,FLJ27354,0,0,0,0,0,0,0,0,0
ENSG00000232005,PBX2,0,0,0,0,0,0,0.1617,0,0
ENSG00000232010,LOC105372833,0,0,0,0,0,0,0,0,0
ENSG00000232021,LEF1-AS1,0,0,0,0,0,0,0.9785,0,0.9727
ENSG00000232026,LOC102725019,0,0,0,0,0,0,0,0,0
ENSG00000232039,DEFT1P2,0,0,0,0,0,0,0,0,0
ENSG00000232040,ZBED9,0,0,0,0,0,0,2.0863,0,1.9344
ENSG00000232045,EHMT2,0,0.6751,0.1424,0,0.8207,0.396,0.3337,0.5379,0.5134
ENSG00000232046,LINC01798,0,0,0,0,0,0,0,0,0
ENSG00000232058,LOC101928475,0,0,0,0,0,0,0,0,0
ENSG00000232062,HLA-DQA1,0,0,0,0,0,0,0,0,0
ENSG00000232063,LOC100132077,0,1.0211,0,0,0,0,0,0,0
ENSG00000232065,LINC01063,0,0,0,0,0,0,0,0,0
ENSG00000232070,TMEM253,0,0,35.261,0,0,0,0,0,0
ENSG00000232077,LINC01031,0,0,0,0,0,0,0,0,0
ENSG00000232079,LINC01697,0,0,2.043,0,0,0,3.1447,0,1.0391
ENSG00000232080,LOC102725019,0,0,0,0,0,0,0,0,0
ENSG00000232082,RPS6KA2-IT1,0,0,0,0,0,0,0,0,0
ENSG00000232084,LINC01104,0,0,0,0,0,0,0,0,0
ENSG00000232099,ZFP57,0,0,0,0,0,0,0,0,0
ENSG00000232100,LINC01653,0,0,0,0,0,0,0,0,0
ENSG00000232104,RFX3-AS1,0,0,0,0,1.0284,0,1.0181,0,0
ENSG00000232106,C6orf10,0,0,0,0,0,0,0,0,0
ENSG00000232112,TMA7,4.7861,4.6706,14.4131,0.9906,20.5336,0,82.8045,32.9978,29.1003
ENSG00000232113,LOC730159,0,0,0,0,0,0,0,0,0
ENSG00000232117,LINC00384,0,0,0,0,0,0,0,0,0
ENSG00000232119,MCTS1,6.7809,1.9549,17.1233,0,4.0944,0,47.0992,32.4134,15.4287
ENSG00000232125,DYTN,0,0,0,0,0,0,0,0,0
ENSG00000232126,HLA-B,0,0,5.3226,0,3.9171,0.4879,36.6133,1.6299,0.0026
ENSG00000232127,PSORS1C2,0,0,0,0,0,0,0,0,0
ENSG00000232131,NCOA7-AS1,0,0,0,0,0,0,0,0,0
ENSG00000232132,NDFIP2-AS1,0,0,0,0,0,0,0,0,0
ENSG00000232139,LINC00867,0,0,0,0,0,0,0,0,0
ENSG00000232143,GNL1,0.3022,0.152,0.1151,0.1514,0.9738,0,0.511,0.0849,0.2039
ENSG00000232159,RAB9BP1,0,0,0,0,0,0,0,0,0
ENSG00000232160,RAP2C-AS1,1.0314,0,1.0445,0,0,0,0.9781,0,0
ENSG00000232164,LINC01873,9.0727,14.9698,9.9242,7.7757,8.1237,15.5106,6.7693,6.2033,3.1092
ENSG00000232169,ABCF1,0.2498,0.148,4.9659,0.1159,1.1931,0,5.9266,2.6847,1.2987
ENSG00000232170,LINC00708,0,0,0,0,0,0,0,0,0
ENSG00000232178,OR2J3,0,0,0,0,0,0,0,0,0
ENSG00000232180,SLC44A4,0,0,0,0,0,0,0,0.2814,2.935
ENSG00000232190,LINC02181,0,0,0,0,0,0,0.976,0,0
ENSG00000232196,MTRNR2L4,0,0,0,0,0,1.1176,0,0,0.991
ENSG00000232198,MTCO2P34,0,0,0,0,0,0,0,0,0
ENSG00000232212,LINC01701,0,0,0,0,0,0,0,0,0
ENSG00000232225,LINC01047,0,0,0,0,0,0,0,0,0
ENSG00000232229,LINC00865,0,0,0,0,0,0,0,0,0
ENSG00000232233,LINC02043,0,0,0,0,0,0,0,0,0
ENSG00000232237,ASCL5,0,0,0,0,0,0,0,0,0
ENSG00000232251,DPCR1,0,0,0,0,0,0,0,0,0
ENSG00000232256,DDX39B-AS1,0,0.1317,0,0,0,0.1375,0,0,0
ENSG00000232258,TMEM114,0,0,0,0,0,0,0,0,0
ENSG00000232263,KRTAP25-1,0,0,0,0,0,0,0,0,0
ENSG00000232264,USP17L24,0,0,0,0,0,0,0,0,0
ENSG00000232265,LOC100505824,0,0,0,0,0,0,0,0,0
ENSG00000232268,OR52I1,0,0,0,0,0,0,0,0,0
ENSG00000232280,FLOT1,0.2025,0,2.185,0,0,0.2018,1.4116,0.684,2.688
ENSG00000232284,GNG12-AS1,0,0,0,0,0,0,0,0,0
ENSG00000232287,SLC6A1-AS1,0,0,0,0,0,0,0,0,0
ENSG00000232289,OR11A1,0,0,0,0,0,0,0,0,0
ENSG00000232301,LNCPRESS1,0,0,0,0,13.4193,0,0,0,0
ENSG00000232307,DAOA-AS1,0,0,0,0,0,0,0,0,0
ENSG00000232308,DPCR1,0,0,0,0,0,0,0,0,0
ENSG00000232312,GPANK1,0,0,0.2856,0,0.2579,0,0,0.4248,0
ENSG00000232326,TAP2,0,0,0,0,0,0,0.1522,0,0
ENSG00000232339,NOTCH4,0,1.6757,0,0.8336,0,0.4743,0,0,0
ENSG00000232343,LOC102725019,0,0,0,0,0,0,0,0,0
ENSG00000232348,LINC00279,0,0,0,0,0,0,0,0,0
ENSG00000232351,HLA-DQB1-AS1,0,0,0,0,0,0,0,0,0
ENSG00000232352,SEMA3B-AS1,0,0,0,0,0,0,0,0,0
ENSG00000232356,LOC105375009,0,0,0,0,0,0,0,0,0
ENSG00000232357,HSD17B8,0.4836,0.1626,1.1778,0,0.3413,0,0.8541,0.8452,2.9179
ENSG00000232367,TAP1,0,0.6012,1.3599,0.3766,0.1223,0,0.2451,0.2807,0.3657
ENSG00000232377,LOC101928386,0,0,0,0,0,0,0,0,0
ENSG00000232382,OR5K1,0,0,0,0,0,0,0,0,0
ENSG00000232388,SMIM26,0.9706,1.8929,10.2923,0,6.1515,0.9616,45.0469,19.5823,19.7678
ENSG00000232397,OR10C1,0,0,0,0,0,0,0,0,0
ENSG00000232399,USP17L13,0,0.5786,0,0,0,0,0,0,0
ENSG00000232401,LINC00112,0,0,0,0,0,0,0,0,0
ENSG00000232412,LOC101928402,0,0,0,0,0,0,0,0,0
ENSG00000232414,CYP21A2,0,0,0,0,0,0,0,0,0
ENSG00000232416,BPESC1,0,0,0,0,0,0,0,0,0
ENSG00000232419,TTTY19,0,0,0,0,0,0,0,0,0
ENSG00000232421,TUBB,0,0.5177,3.3306,0.1632,50.5069,0,23.573,19.2249,8.3487
ENSG00000232423,PRAMEF6,0,0,0,0,0,0,0,0,0
ENSG00000232431,LOC100289656,0,0,0,0,0,0,0,0,0
ENSG00000232434,C9orf172,0,0,1.9733,0,0,0,0,0.9786,0
ENSG00000232442,MHENCR,0,0,0,0,0,0,0,0,0
ENSG00000232453,LOC105378753,0,0,4.008,0,0,0,0,0,0
ENSG00000232458,LINC01450,0,0,0,0,0,0,0,0,0
ENSG00000232480,TGFB2-AS1,0,0,0,0,0,0,0,0,0
ENSG00000232490,OSBPL10-AS1,0,0,0,0,0,0,0,2.0597,0
ENSG00000232505,LOC101929006,0,0,0,0,0,0,0,0,0
ENSG00000232510,TRIM31-AS1,0,0,0,0,0,0,0,0,0
ENSG00000232520,LOC151484,0,0.9292,0,0,0,0,0,0,0
ENSG00000232527,LOC645166,0,0.9167,0,0,0,0,36.8943,4.1202,2.0792
ENSG00000232528,LOC100289473,0,0,0,0,0,0,0,0,0
ENSG00000232535,OR5H8,0,0,0,0,0,0,0,0,0
ENSG00000232539,LINC00945,0,0,0,0,0,0,0,0,0
ENSG00000232541,COL11A2,0,0,0,0,0,1.027,1.0318,0,0
ENSG00000232548,LINC01809,0,0,0,0,0,0,0,0,0
ENSG00000232558,KCND3-IT1,0,0,0,0,0,0,0,0,0
ENSG00000232560,LINC01549,0,0,0,0,0,0,0,0,0
ENSG00000232564,LOC101927257,0,0,0.4858,0,0,0,1.9809,0,0
ENSG00000232569,GABBR1,0,0.1447,0.384,0,0,0,0.0625,0,0
ENSG00000232575,TUBB,0,0.5177,3.3306,0.1632,50.5069,0,23.573,19.2249,8.3487
ENSG00000232616,SKIV2L,0,0,0,0,0.2568,0,0.1584,1.0434,0.2603
ENSG00000232628,LOC101927143,0,0,0,0,0,0,0,0,0
ENSG00000232629,HLA-DQB2,0,0.1772,0,0,0,0,0,0,0
ENSG00000232632,GABBR1,0,0.1447,0,0,0,0,0.0625,0,0
ENSG00000232641,MOG,0,0,0.1274,0,0,0,0,0,0
ENSG00000232642,LOC105374328,0,0,0,0,0,0.9707,0,0,0
ENSG00000232645,LINC01431,0,0,0,0,0,0,0,0,0
ENSG00000232650,LINC01780,0,0,0,0,0,0,0,0,0
ENSG00000232652,LOC105375009,0,0,0,0,0,0,0,0,0
ENSG00000232653,GOLGA8N,0,0,0,0,0,0,1.9465,0,0
ENSG00000232655,LINC01656,0,0,0,0,0,0,0,0,0
ENSG00000232656,IDI2-AS1,0,0,0,0.9908,0,0,0,1.019,2.07
ENSG00000232671,LOC100507670,0,0,0,0,0,0,4.0326,0,0
ENSG00000232677,LINC00665,0,3.6169,0.9897,0,6.9451,0,4.9987,4.1579,0
ENSG00000232684,ATP11A-AS1,0,1.0215,0,0,0,0,0,0,0
ENSG00000232685,LINC00442,0,0,0,0,0,0,0,0,0
ENSG00000232688,LINC01628,0,0,0,0,0,0,0,0,0
ENSG00000232712,KIZ-AS1,0,0,0,0,0,0,0,0,0
ENSG00000232729,LOC101926943,0.9544,0,0,0,0.0952,0,0,0,0
ENSG00000232746,LINC02022,0,0,0,0,0,0,0,0,0
ENSG00000232758,HCG27,0,0,0,0,0,0,0,0,0
ENSG00000232759,LOC100506178,0,0,0,0,0,0,0,0,0
ENSG00000232765,LOC100421746,0,0,0,0,0,0,0,0,0
ENSG00000232767,LOC105378499,0,0,0,0,0,0,0,0,0
ENSG00000232774,FLJ22447,0,0,0,0,0,0,1.4437,0,0
ENSG00000232775,BMS1P22,0,0,0,0,0,0,0,0,0
ENSG00000232790,LINC01162,0,0,0,0,1.0182,0,0,0,0
ENSG00000232803,SLCO4A1-AS1,0,0,0,0,0,0,0,0,0
ENSG00000232804,HSPA1B,0,0,4.6323,0,4.1521,0,0,7.6807,5.975
ENSG00000232808,TTTY20,0,0,0,0,0,0,0,0,0
ENSG00000232810,TNF,0,0.1444,0,0,0,0,0.4265,0,0
ENSG00000232814,COL4A2-AS1,0,0,0,0,0,0,0,0,1e-04
ENSG00000232818,RPS2P32,0,0,0,0,1.0292,0,3.097,2.0386,0
ENSG00000232825,LOC100129620,0,1.0261,0,0,0,0,0,0,0
ENSG00000232832,LMLN-AS1,0,0,0,0,0,0,0,0,0
ENSG00000232837,LINC01700,0,0,0,0,0,0,0,0,0
ENSG00000232838,PET117,0.9797,0.9873,5.0181,0,2.8488,0,10.9337,8.0565,2.5734
ENSG00000232839,TRIM39,0.1671,0.1357,0,0,0.1396,0,0.9825,0.1449,0.2084
ENSG00000232850,PTGES2-AS1,0,1.0201,0,0,0,0,0,0,0
ENSG00000232859,LYRM9,0,0,0,0,0,0,2.9581,0,0
ENSG00000232860,SMG7-AS1,0,0,0,0,0,0,0,0,0
ENSG00000232871,SEC1P,0,0,0,0,0,0,0,0,0
ENSG00000232878,DPYD-AS1,0,0,0,0.9846,0,0,0,0,0
ENSG00000232892,LOC101928404,0,0,0,0,0,0,0,0,0
ENSG00000232900,LOC101929413,0,0,0,0,0,0,0,0,0
ENSG00000232902,LOC105375009,0,0,0,0,0,0,0,0,0
ENSG00000232903,LINC01166,0,0,0,0,0,0,0,0,0
ENSG00000232907,DLGAP4-AS1,0,0.9364,1.0281,0,0,0,1.011,0,0
ENSG00000232913,PLCE1-AS2,0,0,0,0,0,0,0,0,0
ENSG00000232938,RPL23AP87,0,0,0,0,0,0,0,0,0
ENSG00000232940,HCG25,0,0,0,0,0,0,0,0,0.4501
ENSG00000232945,OR2J2,0,0,0,0,0,0,0,0,0
ENSG00000232948,DEFB130,0,0,0,0,0,0,0,0,0
ENSG00000232954,LINC00374,0,0,0,0,0,0,0,0,0
ENSG00000232956,SNHG15,0.9695,1.9049,2.0459,0,1.9813,0,26.6605,23.1846,12.3496
ENSG00000232957,HLA-DOA,0,0.3445,0.1856,0.1761,0.6505,0,0,0,0
ENSG00000232960,CSNK2B,0.4116,0,0,0.1414,0.8911,0.0922,0.8291,0,0.3751
ENSG00000232962,HLA-DOA,0,0,0,0.1495,0,0,0,0,0
ENSG00000232964,LINC01737,0,0.9137,0,0,0,0,0,0,0
ENSG00000232973,CYP1B1-AS1,0,1.8278,0,1.9933,54.5899,0,0,1.9784,2.0576
ENSG00000232975,MTCO1P57,0,0,0,0,0,0,0,0,0
ENSG00000232977,LINC00327,0,0,0,0,0,0,2.0569,0,0
ENSG00000232984,OR2H1,0,0,0,0,0,0,0,0,0
ENSG00000232987,LINC01219,0,0,0,0,0,0,0,0,0
ENSG00000232991,GACAT1,0,0,0,0,0,0,0,0,0
ENSG00000232995,RGS5,0,0,0,0,0,0,1.0481,0,0
ENSG00000232998,VPS13A-AS1,0,0,0,0,0,0,0,0,0
ENSG00000233006,MIR3936HG,0,0,4.0869,0,0,0,0,1.0279,0
ENSG00000233008,LOC101927560,0,0,0,0,0,0,0,0,0
ENSG00000233009,NALCN-AS1,0,0,0,0,0,0,0,0,0
ENSG00000233016,SNHG7,0.9695,0,2.0593,0,3.0722,0,5.1983,16.4556,7.1052
ENSG00000233024,NPIPA1,0,0,0,0.8353,0,0.3207,1.6267,0.3225,2.6742
ENSG00000233038,LOC100506585,0,0,0,0,0,0,0,0,0
ENSG00000233041,PHGR1,0,0,776.6008,0,0,0,1.0432,0,1.0314
ENSG00000233046,OR5V1,0,0,0,0,0,0,0,0,0
ENSG00000233048,LINC01722,0,0,0,0,0.9781,6.5009,0.9802,2.9466,1.9494
ENSG00000233049,DHX16,0.4397,0,1.981,0,0.8034,0,1.2332,0.6206,0.7871
ENSG00000233050,LOC100133267,0,0,0,0,0,0,0,0,0
ENSG00000233051,MICA,0,0,0,0,0,0.021,11.7002,9e-04,2.0059
ENSG00000233054,OR2B3,0,0,0,0,0,0,0,0,0
ENSG00000233076,DDAH2,0.1356,0.2719,0.8592,0.2852,0.5827,0.1384,1.8814,2.1534,0.9128
ENSG00000233077,LINC01271,0,0,0,0,0,0,0,0,0
ENSG00000233079,LINC01755,0,0,0,0,0,0,0,0,0
ENSG00000233080,LINC01399,0,0,0,0,0,0,0,0,0
ENSG00000233087,WTH3DI,0,0,0,0,0,0,0,0,0
ENSG00000233089,PSMB8-AS1,0.1235,0.1221,0,0,0,0,0,0,0
ENSG00000233093,LINC00892,0,0,0,0,0,0,0,0,0
ENSG00000233095,HLA-G,0,0,0,0,0,0,0,0,0
ENSG00000233098,LOC339260,2.0158,0,9.352,0,4.9369,0,12.6834,7.0764,9.0916
ENSG00000233101,HOXB-AS3,0,0,0,0,0,0,0,0,0
ENSG00000233122,CTAGE7P,0,0,0,0,0,0,0,0,0
ENSG00000233123,LINC01007,0,0,0,0,0,0,0,0,0
ENSG00000233124,LINC00456,0,0,0,0,0,0,0,0,0
ENSG00000233136,USP17L11,0,0.8833,0,0,0,0,0,0,0
ENSG00000233140,PSMB8-AS1,0.1235,0.1221,0,0,0,0,0,0,0
ENSG00000233141,MAS1L,0,0,0,0,0,0,0,0,0
ENSG00000233145,LOC728660,0,0,0,0,0,0,0,0,0
ENSG00000233149,GTF2H4,0,0,0,0,0,0,0,0,0
ENSG00000233151,CYP21A2,0,0,0,0,0,0,0,0,0
ENSG00000233153,UBE2E2-AS1,0,0,0,0,0,0,0,0,0
ENSG00000233154,LINC01762,0,0,0,0,0,0,0,0,0
ENSG00000233164,C6orf136,0,0.2684,0.1667,0,0,0,0.324,0.2469,0.1855
ENSG00000233178,LOC105376070,0,0.9418,0.9899,0,0,0,0,0.9839,0
ENSG00000233180,OR2B3,0,0,0,0,0,0,0,0,0
ENSG00000233192,HLA-DQA1,0,0,0,0,0,0,0,0,0
ENSG00000233198,RNF224,0,1.014,0.9943,0,0,0,0,0,0
ENSG00000233208,LINC00642,0,0,0,0,0,0,0,0,0
ENSG00000233209,HLA-DQB1,0,0,0,0,0,0,0,0,0
ENSG00000233210,GPANK1,0,0,0.2856,0,0.2579,0,0,0.4248,0
ENSG00000233215,LINC01687,0,0,0,0,0,0,0,0,0
ENSG00000233223,LOC100996842,0,0,0,0,0,0,0,0,0
ENSG00000233232,NPIPB8,0,0,0,0,0,0,0,0,0
ENSG00000233238,DEFA9P,0,0,0,0,0,0,0,0,0
ENSG00000233246,LOC101929464,0,0,0,0,0,0,0,0,0
ENSG00000233251,LOC100129434,0,1.6599,2.8602,0,0,2.9833,0,1.3089,0
ENSG00000233255,LOC101929633,0,0,0,0,0,0,0,0,0
ENSG00000233261,FAM238A,0,0,0,0,0,0,0,0,0
ENSG00000233262,LOC105376116,0,0,0,0,0,0,0,0,0
ENSG00000233276,GPX1,8.791,0.9675,14.1113,3.9588,27.4738,6.9123,126.6423,46.4426,33.6058
ENSG00000233277,LINC01728,0,0,0,0,0,0,0,0,0
ENSG00000233288,LOC101928401,1.0255,0,0,0,0,1.0308,0,0.9835,0
ENSG00000233296,LOC105373354,0,2.623,0,0,0,0,0.9903,0,0
ENSG00000233303,XXYLT1-AS1,0,0,0,0,0,0,0,0,0
ENSG00000233308,OSTN-AS1,0,0,1.0292,0,0,0,0,0,0
ENSG00000233312,C4B_2,0,0,0,0,0,0.1082,0.1541,0,0
ENSG00000233314,PPP1R11,0.1997,0,3.7307,0,0.125,0,2.945,2.2146,1.0792
ENSG00000233316,DSCR10,0,0,0,0,0,0,0,0,0
ENSG00000233323,TNXB,0,0,0,0,0,0,2.1552,0,0
ENSG00000233327,USP32P2,0,2.7257,1.4164,0,0,0,0,0,0
ENSG00000233338,TLR8-AS1,0,0,0,0,0,0,0,0,0
ENSG00000233345,MSH5,0,0,0.1716,0,0,0,0,0,0.4972
ENSG00000233348,BAG6,0.1356,0.2448,0.0579,0,0,0,2.4931,0.5149,0.0012
ENSG00000233354,LINC00028,0,0,0,0,0,0,0,0,0
ENSG00000233355,CHRM3-AS2,0,0,1.0201,0,0,0,6.9464,0,0
ENSG00000233360,LOC101927051,0,0,0,0,0,0,0,0,0
ENSG00000233365,LOC101929297,0,0,0,0,0,0,0,0,0
ENSG00000233369,GTF2IP4,2.0311,1.0193,0,0,4.9391,0,8.6068,5.9877,6.3785
ENSG00000233382,NKAPP1,0,0.7792,0,0,0,0,1.0481,0,0
ENSG00000233392,LOC200772,0,0,0,0,0,0,0.986,0,0
ENSG00000233396,LINC01719,0,0,0,0,0,0.9635,2.0959,1.0309,1.0351
ENSG00000233399,LINC01648,0,0,0,0,0,1.0011,0,0,0
ENSG00000233405,LINC01046,0,0,0,0,0,0,0,0,0
ENSG00000233409,FANK1-AS1,0,0,0,0,0,0,0,0,0
ENSG00000233412,OR5H15,0,0,0,0,0,0,0,0,0
ENSG00000233418,DHX16,0.4397,0,1.981,0,0.8034,0,1.2332,0.6206,0.7871
ENSG00000233421,LINC01783,0,0.0653,0,0,0,0,0,0,0
ENSG00000233429,HOTAIRM1,0,0,0,0,0,0,0,0,0
ENSG00000233436,BTBD18,0,2.8977,0,0,0,0,0,0,0
ENSG00000233437,LOC100130849,0,0,0,0,0,0,0,0,0
ENSG00000233439,PSORS1C1,0,0,0.2062,0,0,0,0.348,0,0.2063
ENSG00000233450,KIFC1,0,0,0,0,0,0,0,0.3432,0.3473
ENSG00000233480,LINC01683,0,0,0,0,0,0,0,0,0
ENSG00000233481,OR12D2,0,0,0,0,0,0,0,0,0
ENSG00000233490,GPSM3,0,0,0,0,0,0,0,0,0
ENSG00000233491,LOC100128317,0,0,0,0,0,0,0,0,0
ENSG00000233493,TMEM238,0,0,3.0236,0,1.0252,0,0,2.0286,4.1212
ENSG00000233496,SYNJ2-IT1,0,0,0,0,0,0,0,0,0
ENSG00000233509,ZNF197-AS1,0,0,0,0,0.5156,0,0,0,0
ENSG00000233521,LINC01638,0,0,0,0,0,0,1.048,1.0303,1.0396
ENSG00000233527,ZNF529-AS1,0.9702,0,1.0067,0,0,0,6.1878,0,1.0269
ENSG00000233531,DEFA10P,0,0,0,0,0,0,0,0,0
ENSG00000233539,LOC730338,0,0,0,0,0,0,0,0,0
ENSG00000233540,DNM3-IT1,0,0,0,0,0,0,0,0,0
ENSG00000233554,B4GALT1-AS1,0.9555,0,0,1.9685,0,0,0,0,0
ENSG00000233561,DHX16,0.4397,0,1.981,0,0.8034,0,1.2332,0.6206,0.7871
ENSG00000233564,PRR3,0,0.2116,0.2615,0,0,0.1459,0,1.1291,0
ENSG00000233569,LOC101928797,0,0,0,0,0,0,0,0,0
ENSG00000233570,LINC00690,0,0,0,0,0,0,0,0,0
ENSG00000233573,TRIM31,0,0,1.5977,0,0,0,0,0,0
ENSG00000233584,HLA-DPB2,0,0,0,0,0,0,0,0,0
ENSG00000233587,LINC01884,0,0,0,0,0,0,0,0,0
ENSG00000233593,LOC105378853,1.8972,0,0,0,0,0,5.1399,2.015,0
ENSG00000233599,TRIM15,0,0,0.5667,0,0,0,0,0,0.3731
ENSG00000233602,ERI3-IT1,0,0,0,0,0,0,0,0,0
ENSG00000233605,LINC01851,0,0,0,0,0,0,0,0,0
ENSG00000233607,LINC01392,0,0,0,0,0,0,0,0,0
ENSG00000233608,TWIST2,0.9823,0,0,0,0,0,0,0,0
ENSG00000233610,LINC00462,0,0,0,0,0,0,0,0,0
ENSG00000233614,DDX11L16,0,0,0,0,0,0,0,0,0
ENSG00000233618,OR2J3,0,0,0,0,0,0,0,0,0
ENSG00000233620,LOC102723833,0,0,0,0,0,0,0,0,0
ENSG00000233621,LINC01137,1.9904,0,0,0,0,0,3.0091,0,0
ENSG00000233636,OR2J3,0,0,0,0,0,0,0,0,0
ENSG00000233639,LINC01158,0,0,0,0,0,0,0,0,0
ENSG00000233641,C6orf136,0,0.2684,0.1667,0,0,0,0.324,0.2469,0.1855
ENSG00000233642,GPR158-AS1,0,0,0,0,0,0,0,0,0
ENSG00000233670,PIRT,0,0,0,0,0,0,0,0,0
ENSG00000233673,ANAPC1P1,0,0,0,0,0,0,0,0,0
ENSG00000233687,OR2B3,0,0,0,0,0,0,0,0,0
ENSG00000233689,LOC105375342,0,0,0,0,0,0,0,0,0
ENSG00000233692,C2-AS1,0,0,0,0,0,0,0,0,0
ENSG00000233693,LOC100505795,0,0,0,0,0,0,0,0,0
ENSG00000233694,LOC339807,0,0,0,0,0,0,0,0,0
ENSG00000233699,TTTY18,0,0,0,0,0,0,0,0,0
ENSG00000233701,PRR23C,0,1.2085,0,0,0,0,0.9816,0,0
ENSG00000233705,SLC26A4-AS1,0,1.8843,0,0,0,0,1.0476,0.9797,0
ENSG00000233717,RPS29P29,0,0,0,0,0,0,0,0,0
ENSG00000233718,MYCNOS,0,0,1,0,0,0,0,0,1.0069
ENSG00000233721,LOC105376276,0,0,0,0,0,0,0,0,0
ENSG00000233723,LINC01122,0,1.0809,0,0,1.0273,0,0.976,0,0
ENSG00000233725,LINC00284,0,0,0,0,0,0,0,0,0
ENSG00000233729,LOC101928185,0,0,0,0,0,0,0,0,0
ENSG00000233734,PSORS1C1,0,0,0.2062,0,0,0,0,0,0.2063
ENSG00000233744,HLA-DQB1-AS1,0,0,0,0,0,0,0,0,0
ENSG00000233746,LINC00656,0,1.0162,0,0,0,0,0,0,0
ENSG00000233756,DSCAM-IT1,0,0,0,0,0,0,0,0,0
ENSG00000233760,LOC100506289,0,0,0,0,0,0,0,0,0
ENSG00000233772,HCG25,0,0,0,0,0,0,0,0,0.4501
ENSG00000233776,LINC01251,0,0,0,0,0,0,0,0,0
ENSG00000233780,LINC00367,0,0,0,0,0,0,0,0,0
ENSG00000233791,LINC01136,0,0,0,0,0,0,0,0.9846,0
ENSG00000233795,ZNRD1,0,0,2.8729,0.1582,0.4234,0.2768,3.9884,1.021,0.5183
ENSG00000233801,NELFE,0,0.3852,3.8736,0,0.6847,0.4883,3.3676,4.3779,0
ENSG00000233802,TRIM49D2,0,0,0,0,0,0,0,0,0
ENSG00000233803,TSPY4,0,0,0,0,0,0,0,0,0
ENSG00000233806,LINC01237,0,0,0,0,0,0,0,0,0
ENSG00000233813,MRPS18B,0.7208,0.4399,0.8545,0.1658,1.4291,0.1654,6.5576,4.9783,3.8482
ENSG00000233816,IFNA13,0,0,0,0,0,0,0,0,0
ENSG00000233822,HIST1H2BN,0,0,0.9869,1.0254,0,1.0646,7.0952,0,1.0314
ENSG00000233831,ZNF311,0.2429,0,0,0,0,0,0,0,0
ENSG00000233834,LOC100506098,0,0,0,0,0,0,0,5.1484,0
ENSG00000233840,PCDH9-AS4,0,0,0,0,0,0,0,0,0
ENSG00000233841,HLA-C,0,0,0,0,0,1.9561,0,0,0
ENSG00000233844,KCNQ5-IT1,0,0,0,0,0,0,0,0,0
ENSG00000233847,LOC105378991,0,0,0,0,0,0,0,0,0
ENSG00000233857,LINC01015,0,0,0,0,0,0,0,0,0
ENSG00000233864,TTTY15,0,1.0399,0,0,1.0315,0.9742,7.0135,3.0161,0
ENSG00000233878,LOC285889,0,0,0,0,0,0,0.9823,0,0
ENSG00000233882,LINC01680,0,0,0,0,0,0,0,0,0
ENSG00000233883,MDC1-AS1,0,0,0,0,0,0,0,0,0
ENSG00000233890,TCF19,0,0,0,0,0,0,0.0472,0,0
ENSG00000233896,LOC727993,0,0,0,0,0,0,0,0,0
ENSG00000233901,LINC01503,0,0,0,0,2.0593,0,5.2008,0,0.6644
ENSG00000233904,HLA-E,0.2744,0.5043,45.2919,0.5012,3.041,1.0164,78.2695,7.3821,17.4122
ENSG00000233907,LINC01761,0,1.0282,0,0,0,0,0,0,0
ENSG00000233911,POU5F1,0,0.3163,0,0,32.9298,0,0,0,0
ENSG00000233917,POTEB,0,0,0,0,0,0,0,0,0
ENSG00000233922,LINC01694,0,0,0,0,1.0315,1.028,1.9958,0.9759,0.964
ENSG00000233926,LOC101927502,0,0,0,0,0,0,0,0,0
